eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,userIdentitytype,eventType,errorCode,requestParametersinstanceType,is_error,ip_frequency,event_frequency,region_frequency,anomaly_label,anomaly_score,anomaly_type
2020-03,55.9,Boto3,ListPipelines,elastictranscoder.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,209,87,53892,1,0.05929753450857883,Normal
2017-07,146.5,awslambda-worker,CreateLogStream,logs.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,1,1630,89128,1,0.004641881056194785,Normal
2019-10,213.253,Boto3,DescribeDBClusterParameterGroups,rds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,717,36,53892,1,0.06068582226028557,Normal
2020-02,132.139,Boto3,DescribeConfigurationRecorderStatus,config.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1028,309,2589,1,0.04080212844390896,Normal
2019-11,95.22,Boto3,ListChannels,mediapackage.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,AccessDeniedException,NotApplicable,1,1919,59,4130,1,0.046351996659080075,Normal
2020-01,134.146,Boto3,ListGrants,kms.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,39,5755,1,0.05427135549557538,Normal
2018-02,245.181,aws-cli,ListFunctions202224,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,885,1759,89128,1,0.017215327910758693,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-10,24.98,aws-cli,GenerateCredentialReport,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,1888,53892,1,0.0,Normal
2019-08,206.175,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,130,37407,89128,1,0.043778954087904776,Normal
2017-04,5.165,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,471,8283,53892,1,0.016168833287510287,Normal
2017-03,255.231,aws-cli,DescribeLogGroups,logs.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,59,146,89128,1,0.06418200877079044,Normal
2019-10,128.59,Boto3,ListStacks,cloudformation.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1750,212,3765,1,0.04601330154130523,Normal
2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,210,89128,1,0.0548121442211737,Normal
2017-05,255.253,Boto,DescribeVpcs,ec2.amazonaws.com,us-east-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,1492,5233,1,0.0009890843936845584,Normal
2018-04,145.121,aws-sdk-nodejs,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.UnauthorizedOperation,c4.2xlarge,1,547,17605,5152,1,0.01439827636273,Normal
2017-05,255.253,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2019-11,216.142,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,97,37407,53892,1,0.03187676105477194,Normal
2017-03,252.143,aws-cli,ListAttachedUserPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,40,1260,53892,1,0.040617912144551294,Normal
2019-08,223.201,[Boto3,GetBucketNotification,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1847,626,89128,1,0.020520567299198045,Normal
2020-03,0.35,Boto3,ListCommands,ssm.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1706,22,53892,1,0.06041887825038511,Normal
2017-07,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,m2.4xlarge,1,4196,17605,5063,1,0.020099059100179673,Normal
2018-03,6.3,aws-cli,DescribeSnapshots,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,75,37407,5152,1,0.009344226757491081,Normal
2020-03,5.189,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,1608,5427,89128,1,0.012637719438834183,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,5233,1,0.013358072078756389,Normal
2020-01,134.146,aws-cli,ListFunctions202224,lambda.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,1759,3621,1,0.016778863951191214,Normal
2017-02,255.253,Apache-HttpClient,GetStages,apigateway.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,1344,89128,1,0.028290012220635263,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3712,1,0.017052311887539584,Normal
2017-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,0.3,Boto3,GetClassifiers,glue.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,703,13,53892,1,0.06068582226028557,Normal
2019-09,251.4,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,85,37407,89128,1,0.04490379719726334,Normal
2020-03,53.124,Boto3,GetDiscoveredResourceCounts,config.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,734,12,53892,1,0.06068582226028557,Normal
2017-08,174.1,aws-cli,ListFunctions202224,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,6,1759,89128,1,0.01700909161664893,Normal
2020-02,30.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,73,37407,5233,1,0.009212606692797998,Normal
2019-11,250.124,Boto3,DescribeLogStreams,logs.amazonaws.com,us-west-2,IAMUser,AwsApiCall,ResourceNotFoundException,NotApplicable,1,97,845,89128,1,0.020954854844167647,Normal
2020-01,251.254,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,135,37407,89128,1,0.043778954087904776,Normal
2019-12,202.152,aws-cli,GetUser,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,10,1189,53892,1,0.002601417606202472,Normal
2017-05,255.253,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2020-02,239.3,aws-cli,DescribeSnapshots,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,87,37407,5755,1,0.007249697521495013,Normal
2020-03,Unknown,lambda.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,Client.RequestLimitExceeded,m3.xlarge,1,10208,17605,2589,1,0.01275047721750222,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-02,255.253,[S3Console,GetBucketAcl,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,5427,89128,1,0.012123658873354037,Normal
2020-02,0.3,Boto3,ListProtections,shield.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,703,12,53892,1,0.06068582226028557,Normal
2019-09,Unknown,support.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,28065,1574,89128,1,0.015656949251698193,Normal
2017-07,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Server.InsufficientInstanceCapacity,i3.metal,1,4196,17605,5063,1,0.020099059100179673,Normal
2019-10,213.253,Boto3,DescribeEventSubscriptions,rds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,717,113,53892,1,0.06068582226028557,Normal
2018-04,155.63,Boto3,DescribeInstances,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,5444,4978,5233,1,0.018399549592243936,Normal
2018-02,151.36,Boto3,DescribeVpnGateways,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,520,379,5233,1,0.05777643439855662,Normal
2017-10,24.98,aws-cli,GenerateCredentialReport,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,1888,53892,1,0.0,Normal
2020-01,250.32,Boto3,DescribeVpcs,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,858,1492,89128,1,0.028185543354839027,Normal
2017-12,255.253,aws-cli,ListFunctions202224,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,1759,89128,1,0.007699211126458716,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,x1e.32xlarge,1,5444,17605,89128,1,0.01650452731632096,Normal
2020-01,134.146,aws-cli,DescribeTrails,cloudtrail.amazonaws.com,eu-north-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,1488,1493,1,0.02846186060710293,Normal
2020-03,5.189,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,1608,5427,89128,1,0.012637719438834183,Normal
2020-02,201.146,aws-cli,DescribeLogStreams,logs.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,150,845,89128,1,0.03290473422538248,Normal
2017-06,57.253,aws-cli,GetRestApis,apigateway.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,72,921,53892,1,0.005811374727908047,Normal
2017-12,255.76,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,33,37407,89128,1,0.044650471464219965,Normal
2020-01,134.146,aws-cli,ListDomainNames,es.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,298,3463,1,0.05443218427450214,Normal
2020-03,253.103,Boto3,DescribeRouteTables,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,417,499,89128,1,0.06410596739951252,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2020-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-07,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,c5.2xlarge,1,10208,17605,3747,1,0.023090342727458635,Normal
2020-03,237.87,Boto3,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,4133,3927,53892,-1,-0.016604077479980273,Behavioral Anomaly
2020-02,162.57,aws-cli,GetPolicyVersion,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,200,5817,53892,1,0.012279602514938703,Normal
2017-05,34.204,Boto3,ListTopics,sns.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,328,879,3712,-1,-0.00860710751953192,Security Error
2020-01,8.101,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,899,37407,89128,1,0.029127963079969732,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r4.large,1,4196,17605,5063,1,0.020099059100179673,Normal
2020-01,92.171,Boto3,DescribeCacheSecurityGroups,elasticache.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,744,334,3765,1,0.058261337346193764,Normal
2019-10,250.214,aws-cli,GetFunction202224v2,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,720,176,89128,1,0.057407049740326455,Normal
2019-09,203.251,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,92,37407,89128,1,0.04490379719726334,Normal
2017-02,255.253,[S3Console,GetBucketVersioning,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,901,89128,1,0.01822496967343812,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,120.186,Boto3,DescribeClusterParameterGroups,redshift.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,703,291,4288,1,0.05699955684294328,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-05,255.253,[Boto3,GetBucketLogging,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,789,89128,1,0.017825062672357395,Normal
2018-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2020-03,122.52,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,176,37407,89128,1,0.04178305996041626,Normal
2017-10,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-10,218.146,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,120,37407,89128,1,0.043778954087904776,Normal
2019-11,8.103,aws-cli,CreateVolume,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.InvalidZone.NotFound,NotApplicable,1,2869,342,89128,1,0.055403724205819016,Normal
2020-03,237.87,Boto3,DescribeVpnConnections,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,4133,256,3621,1,0.056628975906596046,Normal
2020-02,Unknown,config.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,ListKeys,kms.amazonaws.com,eu-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,459,5152,1,0.04235104357222991,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-04,155.63,Boto3,CreateDefaultVpc,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,NotApplicable,1,5444,670,3765,1,0.023833054991227787,Normal
2018-02,177.251,aws-cli,GetRestApi,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NotFoundException,NotApplicable,1,88,439,89128,1,0.055785171501861075,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,253.84,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,653,37407,89128,1,0.03286025054296693,Normal
2017-03,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-12,5.163,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,40,37407,89128,1,0.04526417236054642,Normal
2017-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,253.252,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,54,37407,89128,1,0.0451265230390116,Normal
2017-05,252.138,aws-sdk-nodejs,DescribeDBClusters,rds.amazonaws.com,us-east-2,AssumedRole,AwsApiCall,,NotApplicable,0,1700,310,5233,1,0.05722426361517924,Normal
2017-07,252.138,aws-sdk-nodejs,DescribeTrails,cloudtrail.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1700,1488,5063,1,0.019581610998196552,Normal
2020-03,237.87,Boto3,DescribeVpcs,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,4133,1492,4288,1,0.013171452479715795,Normal
2020-01,8.101,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,899,37407,89128,1,0.029127963079969732,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2019-11,95.22,Boto3,GetAccountAuthorizationDetails,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1919,418,53892,1,0.059241729604189164,Normal
2017-10,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,100.226,Boto3,GetKeyPairs,lightsail.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,1579,12,53892,1,0.06041887825038511,Normal
2020-02,0.3,Boto3,DescribeInternetGateways,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,703,183,53892,1,0.06592357091010786,Normal
2018-01,250.253,Boto3,DescribeCustomerGateways,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,640,254,53892,1,0.06592357091010786,Normal
2017-03,250.64,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,12,37407,89128,1,0.042617253546511746,Normal
2017-05,255.253,aws-cli,DescribeVpcPeeringConnections,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,553,3747,1,0.020833751945456003,Normal
2019-11,Unknown,fms.amazonaws.com,AssumeRole,sts.amazonaws.com,us-east-1,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,53892,1,0.014669451329867744,Normal
2020-03,237.87,Boto3,ListTopics,sns.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,4133,879,89128,1,0.013938295192315764,Normal
2017-05,255.253,aws-cli,GetResourceConfigHistory,config.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,125,89128,1,0.05503214119212346,Normal
2019-09,6.6,AWSPowerShell,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,163,3927,53892,-1,-0.006429938996707574,Behavioral Anomaly
2017-05,255.253,console.amazonaws.com,DescribeConfigurationRecorderStatus,config.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,309,89128,1,0.054953897306981137,Normal
2020-02,100.226,Boto3,ListGlobalTables,dynamodb.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,1579,23,53892,1,0.06041887825038511,Normal
2020-03,42.250,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,109,1299,53892,1,0.021857287495281152,Normal
2017-06,43.29,aws-sdk-ruby2,ListApplications,codedeploy.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,705,107,4288,1,0.05699955684294328,Normal
2020-02,132.139,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1028,5817,53892,1,0.011741646631614533,Normal
2018-01,Unknown,config.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-03,7.182,aws-cli,GetPolicyVersion,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1015,5817,53892,1,0.011741646631614533,Normal
2020-01,250.32,Boto3,DescribeSecurityGroups,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,858,1547,3621,1,0.017523295003612327,Normal
2020-01,172.254,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,30,37407,89128,1,0.044650471464219965,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,r4.16xlarge,1,10208,17605,4967,1,0.02505402818555713,Normal
2017-10,24.98,aws-cli,GenerateCredentialReport,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,1888,53892,1,0.0,Normal
2017-08,9.95,aws-cli,GetUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,NoSuchEntityException,NotApplicable,1,90,104,53892,1,0.05929753450857883,Normal
2017-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,console.amazonaws.com,ListAccessKeys,iam.amazonaws.com,us-east-1,Root,AwsApiCall,,NotApplicable,0,31011,438,53892,1,0.05569858874726291,Normal
2019-11,4.237,Boto3,GetTriggers,glue.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,708,12,53892,1,0.06068582226028557,Normal
2020-03,1.27,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,19,3927,53892,-1,-0.0039218457334934675,Behavioral Anomaly
2020-02,120.186,Boto3,DescribeClusters,redshift.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,703,619,5152,1,0.0223436584058348,Normal
2020-01,253.8,Boto3,DescribeGameSessions,gamelift.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,871,12,89128,1,0.057407049740326455,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,4288,1,0.015496338031055934,Normal
2019-11,221.202,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,76,37407,89128,1,0.04551856875424787,Normal
2017-02,211.255,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,13,4978,89128,1,0.024055233085976124,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
